plant_id,spp,nTreatment,temp,phoper,point,photo,cond,ci
cs2ahigh,cs,high,25,10,1,-1.831667615,0.45975014,11.88488393
cs2ahigh,cs,high,25,10,2,0.005548437,0.456059204,44.51692754
cs2ahigh,cs,high,25,10,3,1.219208878,0.456167308,73.16499354
cs2ahigh,cs,high,25,10,4,1.766566805,0.456256718,89.10483244
cs2ahigh,cs,high,25,10,5,3.848571067,0.457523367,127.71602
cs2ahigh,cs,high,25,10,6,5.085197362,0.452317047,169.3929662
cs2ahigh,cs,high,25,10,7,6.913188981,0.442304592,207.7199949
cs2ahigh,cs,high,25,10,8,8.338946046,0.437753629,247.3024012
cs2ahigh,cs,high,25,10,9,11.21214265,0.430547678,328.7978645
cs2ahigh,cs,high,25,10,10,15.1309615,0.416986383,500.55023
cs2ahigh,cs,high,25,10,11,17.1294259,0.391075176,676.8481247
cs2ahigh,cs,high,25,10,12,18.16295266,0.342932314,850.0113974
cs2ahigh,cs,high,25,10,13,18.7020799,0.297071833,1022.999599
cs2ahigh,cs,high,25,10,14,19.16789247,0.260967792,1388.344811
cs2ahigh,cs,high,25,10,15,19.45928643,0.236812015,1754.727654
cs3bhigh,cs,high,25,10,1,-1.78226049,0.322813843,14.71848275
cs3bhigh,cs,high,25,10,2,-0.202273513,0.29349946,42.34215308
cs3bhigh,cs,high,25,10,3,1.008418008,0.286045429,71.67916962
cs3bhigh,cs,high,25,10,4,1.406129116,0.27637706,86.65359845
cs3bhigh,cs,high,25,10,5,2.98309152,0.263588387,122.0403638
cs3bhigh,cs,high,25,10,6,3.994111664,0.238664828,158.9790856
cs3bhigh,cs,high,25,10,7,4.891652174,0.210955261,193.2833245
cs3bhigh,cs,high,25,10,8,5.994401938,0.206073265,229.0070952
cs3bhigh,cs,high,25,10,9,7.949576317,0.198336749,303.3898873
cs3bhigh,cs,high,25,10,10,11.57138346,0.194161367,455.1553489
cs3bhigh,cs,high,25,10,11,13.9823051,0.184531935,616.254652
cs3bhigh,cs,high,25,10,12,15.47693329,0.170808035,777.3848856
cs3bhigh,cs,high,25,10,13,16.35364969,0.159272635,945.8702427
cs3bhigh,cs,high,25,10,14,17.94469818,0.147160098,1294.355676
cs3bhigh,cs,high,25,10,15,18.3444075,0.126456984,1633.745008
cs4bhigh,cs,high,25,10,1,-1.142425285,0.104267705,24.33641948
cs4bhigh,cs,high,25,10,2,-0.175133586,0.122224856,43.55122109
cs4bhigh,cs,high,25,10,3,0.72502094,0.142668147,67.72442066
cs4bhigh,cs,high,25,10,4,1.324425074,0.164689242,80.12670195
cs4bhigh,cs,high,25,10,5,2.890186471,0.185693515,113.2459544
cs4bhigh,cs,high,25,10,6,4.426027624,0.195187941,146.5780102
cs4bhigh,cs,high,25,10,7,5.672565113,0.202404756,182.768723
cs4bhigh,cs,high,25,10,8,7.098908108,0.206756568,217.6683781
cs4bhigh,cs,high,25,10,9,9.693833158,0.213988475,290.8551614
cs4bhigh,cs,high,25,10,10,13.54887933,0.210512614,444.4743857
cs4bhigh,cs,high,25,10,11,15.82166927,0.204512946,608.8434171
cs4bhigh,cs,high,25,10,12,17.20256957,0.196493637,780.006482
cs4bhigh,cs,high,25,10,13,18.09346766,0.178757803,946.0312354
cs4bhigh,cs,high,25,10,14,19.28372159,0.162759186,1300.218514
cs4bhigh,cs,high,25,10,15,19.72979423,0.145387065,1649.907417
cs1bhigh,cs,high,25,10,1,-1.379889624,0.191301178,16.9049572
cs1bhigh,cs,high,25,10,2,-0.163188604,0.185712133,44.76852979
cs1bhigh,cs,high,25,10,3,0.382943121,0.195249877,74.68952703
cs1bhigh,cs,high,25,10,4,0.917384829,0.224891623,88.84818689
cs1bhigh,cs,high,25,10,5,2.633809148,0.251793854,124.1420879
cs1bhigh,cs,high,25,10,6,4.371252298,0.277270823,161.4666911
cs1bhigh,cs,high,25,10,7,6.089729883,0.289253605,199.5619177
cs1bhigh,cs,high,25,10,8,7.5676967,0.30136902,238.4435387
cs1bhigh,cs,high,25,10,9,10.32259389,0.307198068,318.1619846
cs1bhigh,cs,high,25,10,10,14.22550307,0.311203758,485.5343712
cs1bhigh,cs,high,25,10,11,16.38088297,0.312349034,665.9044488
cs1bhigh,cs,high,25,10,12,17.64318544,0.304889182,847.2527286
cs1bhigh,cs,high,25,10,13,18.51000744,0.296837953,1031.219888
cs1bhigh,cs,high,25,10,14,19.2451383,0.288759384,1409.091347
cs1bhigh,cs,high,25,10,15,20.1248167,0.277475158,1783.693308
cshigh2,cs,high,25,10,1,-1.188900938,0.078348037,27.33011704
cshigh2,cs,high,25,10,2,-0.100960577,0.080545608,43.11209036
cshigh2,cs,high,25,10,3,0.763442984,0.084248163,64.8189617
cshigh2,cs,high,25,10,4,0.884768693,0.088904288,81.02323577
cshigh2,cs,high,25,10,5,2.967538116,0.094202623,140.3516767
cshigh2,cs,high,25,10,6,4.787956536,0.099984684,206.853695
cshigh2,cs,high,25,10,7,6.611749008,0.105627354,277.514645
cshigh2,cs,high,25,10,8,9.212125865,0.111524776,435.758185
cshigh2,cs,high,25,10,9,10.78302145,0.115052096,608.8633108
cshigh2,cs,high,25,10,10,11.75424532,0.117095267,791.6297175
cshigh2,cs,high,25,10,11,12.2209489,0.117638854,979.5251169
cshigh2,cs,high,25,10,12,12.78667264,0.117339815,1357.841116
cshigh2,cs,high,25,10,13,13.55789069,0.115559194,1731.889895
cshigh1,cs,high,25,10,1,-1.355509529,0.149276441,19.5803485
cshigh1,cs,high,25,10,2,-0.188773546,0.13787853,43.4673865
cshigh1,cs,high,25,10,3,0.876589706,0.131489856,68.60553025
cshigh1,cs,high,25,10,4,1.179420046,0.127928612,82.22731785
cshigh1,cs,high,25,10,5,3.349179281,0.128138264,148.5079512
cshigh1,cs,high,25,10,6,5.602836208,0.129409932,213.4921753
cshigh1,cs,high,25,10,7,7.058628464,0.130192619,290.3675432
cshigh1,cs,high,25,10,8,8.45660507,0.129207728,463.755632
cshigh1,cs,high,25,10,9,10.36144732,0.123665086,625.3360168
cshigh1,cs,high,25,10,10,10.88323525,0.116438006,803.2096434
cshigh1,cs,high,25,10,11,11.14682165,0.107398026,980.9625781
cshigh1,cs,high,25,10,12,9.600251137,0.097501784,1374.168481
cshigh1,cs,high,25,10,13,12.44892773,0.087722256,1697.153765
cs4clow,cs,low,25,10,1,-0.894936847,0.126363759,16.21936105
cs4clow,cs,low,25,10,2,0.061399105,0.137195893,39.91085193
cs4clow,cs,low,25,10,3,0.670248032,0.149267392,71.21396986
cs4clow,cs,low,25,10,4,1.207456787,0.163700971,84.42561231
cs4clow,cs,low,25,10,5,2.40020334,0.180957031,122.8560825
cs4clow,cs,low,25,10,6,3.736285817,0.197528169,159.2823129
cs4clow,cs,low,25,10,7,4.705608656,0.212879275,201.4867188
cs4clow,cs,low,25,10,8,6.127013419,0.224649195,240.5529762
cs4clow,cs,low,25,10,9,8.073100087,0.234409409,322.233954
cs4clow,cs,low,25,10,10,10.62121461,0.240899129,497.0067163
cs4clow,cs,low,25,10,11,12.26447874,0.243460653,679.4801999
cs4clow,cs,low,25,10,12,13.18939165,0.243347062,864.4008258
cs4clow,cs,low,25,10,13,13.7193039,0.241394679,1053.008539
cs4clow,cs,low,25,10,14,13.78688139,0.23871952,1439.994907
cs4clow,cs,low,25,10,15,14.92267719,0.234181167,1816.407573
cs1alow,cs,low,25,10,1,-1.074389126,0.13367167,20.87436828
cs1alow,cs,low,25,10,2,-0.488170905,0.133653669,45.15555412
cs1alow,cs,low,25,10,3,0.064214774,0.141898556,77.5630654
cs1alow,cs,low,25,10,4,0.537886535,0.160963237,91.22354191
cs1alow,cs,low,25,10,5,1.508644357,0.189908322,128.942886
cs1alow,cs,low,25,10,6,2.661644433,0.217368572,168.535986
cs1alow,cs,low,25,10,7,3.857839263,0.230446678,206.5425763
cs1alow,cs,low,25,10,8,5.087516132,0.245397455,246.4992653
cs1alow,cs,low,25,10,9,7.093617876,0.254043971,328.0756249
cs1alow,cs,low,25,10,10,9.201899448,0.25565218,502.7399859
cs1alow,cs,low,25,10,11,10.79949406,0.259282262,683.8841898
cs1alow,cs,low,25,10,12,11.67306252,0.262970619,869.9710636
cs1alow,cs,low,25,10,13,12.09410572,0.258776652,1058.15833
cs1alow,cs,low,25,10,14,12.73830026,0.260751047,1437.973766
cs1alow,cs,low,25,10,15,13.07953603,0.251870166,1816.695888
cs2clow,cs,low,25,10,1,-1.764424962,0.415802993,15.06483838
cs2clow,cs,low,25,10,2,-0.371296954,0.390234793,41.44366089
cs2clow,cs,low,25,10,3,1.1294387,0.377375033,74.49150693
cs2clow,cs,low,25,10,4,1.817473293,0.369633344,87.83938779
cs2clow,cs,low,25,10,5,3.185574358,0.359480297,127.6666572
cs2clow,cs,low,25,10,6,4.504816531,0.356678922,169.164069
cs2clow,cs,low,25,10,7,5.713464033,0.353723168,210.1880725
cs2clow,cs,low,25,10,8,6.992363834,0.34926345,250.310243
cs2clow,cs,low,25,10,9,8.915080651,0.346959944,336.6302812
cs2clow,cs,low,25,10,10,11.57717626,0.342468835,515.4555839
cs2clow,cs,low,25,10,11,13.36363355,0.3375888,698.127018
cs2clow,cs,low,25,10,12,13.98081279,0.329794317,888.1637251
cs2clow,cs,low,25,10,13,13.97133542,0.32099896,1083.045122
cs2clow,cs,low,25,10,14,14.27310684,0.31244934,1468.342902
cs2clow,cs,low,25,10,15,14.60304394,0.300759507,1853.711101
cs3alow,cs,low,25,10,1,-1.7742796,0.457493364,15.45133643
cs3alow,cs,low,25,10,2,0.026417129,0.437415461,45.15083399
cs3alow,cs,low,25,10,3,1.369079023,0.419230242,73.77870621
cs3alow,cs,low,25,10,4,2.105833498,0.401644539,88.18759017
cs3alow,cs,low,25,10,5,4.143222348,0.389813142,126.1687393
cs3alow,cs,low,25,10,6,5.538948447,0.378579692,165.8638268
cs3alow,cs,low,25,10,7,7.130240642,0.369815227,205.5141826
cs3alow,cs,low,25,10,8,8.609338681,0.362434943,245.9876182
cs3alow,cs,low,25,10,9,11.1499981,0.356173346,327.9963124
cs3alow,cs,low,25,10,10,14.74835341,0.348264593,500.853554
cs3alow,cs,low,25,10,11,16.20308265,0.339633093,686.9086127
cs3alow,cs,low,25,10,12,16.08143049,0.329686003,880.7266548
cs3alow,cs,low,25,10,13,16.69518206,0.320284163,1071.378049
cs3alow,cs,low,25,10,14,16.25211708,0.308735511,1464.303894
cs3alow,cs,low,25,10,15,15.80870344,0.296807348,1855.364249
cs1low,cs,low,25,10,1,-1.307015507,0.238205719,14.01462933
cs1low,cs,low,25,10,2,-0.647781778,0.221226258,46.08120646
cs1low,cs,low,25,10,3,0.487925604,0.204268604,75.50622695
cs1low,cs,low,25,10,4,0.610000011,0.191559589,92.08779788
cs1low,cs,low,25,10,5,2.770190177,0.18198856,165.6373459
cs1low,cs,low,25,10,6,4.067310332,0.172831943,247.2756497
cs1low,cs,low,25,10,7,5.847913887,0.167974651,321.9511735
cs1low,cs,low,25,10,8,7.399001738,0.162392018,497.208728
cs1low,cs,low,25,10,9,7.871924439,0.154712656,680.3177635
cs1low,cs,low,25,10,10,9.139755987,0.148393199,853.5686968
cs1low,cs,low,25,10,11,9.284216185,0.143035184,1041.101589
cs1low,cs,low,25,10,12,9.551803268,0.137179824,1421.157279
cs1low,cs,low,25,10,13,11.10796178,0.13147861,1780.909835
cs2low,cs,low,25,10,1,-1.670179559,0.258490314,18.05829175
cs2low,cs,low,25,10,2,-0.909694677,0.244470091,47.63180704
cs2low,cs,low,25,10,3,0.425384755,0.233952938,76.862424
cs2low,cs,low,25,10,4,0.79771329,0.224542759,91.77300997
cs2low,cs,low,25,10,5,2.644979651,0.223767073,171.9734039
cs2low,cs,low,25,10,6,4.887008529,0.21463718,247.8652386
cs2low,cs,low,25,10,7,6.238661445,0.215403866,328.9323547
cs2low,cs,low,25,10,8,8.220629044,0.206185153,503.8533351
cs2low,cs,low,25,10,9,8.942070123,0.20160707,689.225049
cs2low,cs,low,25,10,10,10.09358298,0.194503009,867.7558562
cs2low,cs,low,25,10,11,10.23394088,0.190514457,1058.880664
cs2low,cs,low,25,10,12,11.37025598,0.18262421,1430.470463
cs2low,cs,low,25,10,13,10.47079432,0.176795044,1824.612549
cs4amed,cs,med,25,10,1,-1.924022688,0.313381886,18.54313447
cs4amed,cs,med,25,10,2,-0.277976537,0.316521651,42.71249051
cs4amed,cs,med,25,10,3,1.434429958,0.328054985,69.8942796
cs4amed,cs,med,25,10,4,1.964412055,0.337018046,84.77277719
cs4amed,cs,med,25,10,5,4.053231955,0.353152882,121.3126997
cs4amed,cs,med,25,10,6,5.911882066,0.361637523,158.2730287
cs4amed,cs,med,25,10,7,7.870447239,0.372047354,195.4377496
cs4amed,cs,med,25,10,8,9.416101526,0.380322128,236.1070208
cs4amed,cs,med,25,10,9,12.68713315,0.387534351,314.8170324
cs4amed,cs,med,25,10,10,16.69790853,0.38924385,486.6799092
cs4amed,cs,med,25,10,11,19.09524516,0.388479372,665.4430235
cs4amed,cs,med,25,10,12,20.05602018,0.384054734,851.1773531
cs4amed,cs,med,25,10,13,20.34082584,0.372971621,1040.018883
cs4amed,cs,med,25,10,14,20.31159772,0.357094484,1421.495181
cs4amed,cs,med,25,10,15,20.74336438,0.342001538,1799.450028
cs2bmed,cs,med,25,10,1,-1.916557885,0.469473929,15.62568976
cs2bmed,cs,med,25,10,2,-0.212210366,0.436565313,41.77304971
cs2bmed,cs,med,25,10,3,1.234312197,0.418323432,72.37920022
cs2bmed,cs,med,25,10,4,2.092616758,0.407831748,87.34022008
cs2bmed,cs,med,25,10,5,4.07578287,0.404747258,124.5389222
cs2bmed,cs,med,25,10,6,5.775319393,0.405910656,164.4347559
cs2bmed,cs,med,25,10,7,6.944484144,0.405771918,206.1987338
cs2bmed,cs,med,25,10,8,8.725990301,0.404333282,245.8014267
cs2bmed,cs,med,25,10,9,11.0362386,0.401353838,330.8417815
cs2bmed,cs,med,25,10,10,14.58529258,0.392660909,504.928044
cs2bmed,cs,med,25,10,11,15.79509855,0.378277343,689.0887572
cs2bmed,cs,med,25,10,12,16.61364832,0.358276093,873.730346
cs2bmed,cs,med,25,10,13,16.43349149,0.337447538,1064.429254
cs2bmed,cs,med,25,10,14,16.95871511,0.313367225,1443.070369
cs2bmed,cs,med,25,10,15,17.19905623,0.287861985,1820.737618
cs1cmed,cs,med,25,10,1,-1.824609197,0.302178426,18.08817807
cs1cmed,cs,med,25,10,2,-0.131632358,0.274102118,42.88054921
cs1cmed,cs,med,25,10,3,1.227554997,0.271144475,70.41349106
cs1cmed,cs,med,25,10,4,1.6967701,0.274369446,87.16379748
cs1cmed,cs,med,25,10,5,3.375484157,0.281996896,124.4923555
cs1cmed,cs,med,25,10,6,4.513827706,0.29037972,165.359702
cs1cmed,cs,med,25,10,7,6.096191907,0.299032544,204.0421119
cs1cmed,cs,med,25,10,8,7.764175858,0.305607156,243.3235877
cs1cmed,cs,med,25,10,9,10.21883274,0.310421332,324.8587187
cs1cmed,cs,med,25,10,10,12.96581527,0.312531291,504.1990199
cs1cmed,cs,med,25,10,11,14.34239644,0.309157276,688.5603505
cs1cmed,cs,med,25,10,12,15.12314341,0.300733382,876.5277816
cs1cmed,cs,med,25,10,13,15.45045517,0.290270351,1066.318299
cs1cmed,cs,med,25,10,14,14.90151682,0.27561203,1458.908455
cs1cmed,cs,med,25,10,15,15.65323463,0.258542304,1837.245261
cs3cmed,cs,med,25,10,1,-1.21261237,0.288766851,13.10613572
cs3cmed,cs,med,25,10,2,-0.31263397,0.278020229,42.90695535
cs3cmed,cs,med,25,10,3,0.99741172,0.271179065,72.91544238
cs3cmed,cs,med,25,10,4,1.197988789,0.267907092,90.15667289
cs3cmed,cs,med,25,10,5,2.555811783,0.263362788,128.5815772
cs3cmed,cs,med,25,10,6,3.770739904,0.261602913,169.5996176
cs3cmed,cs,med,25,10,7,4.772631689,0.260856594,209.9152641
cs3cmed,cs,med,25,10,8,5.679481424,0.26153267,252.8297167
cs3cmed,cs,med,25,10,9,7.372868414,0.262124354,337.4487213
cs3cmed,cs,med,25,10,10,10.12288537,0.260314486,512.124244
cs3cmed,cs,med,25,10,11,11.62128095,0.256104392,696.6383239
cs3cmed,cs,med,25,10,12,12.13509948,0.254207859,886.9802875
cs3cmed,cs,med,25,10,13,12.94988654,0.250350257,1076.535838
cs3cmed,cs,med,25,10,14,13.30279879,0.24504837,1463.839602
cs3cmed,cs,med,25,10,15,13.01821119,0.240945455,1856.769231
cs1med,cs,med,25,10,1,-1.265240828,0.178240242,14.43812212
cs1med,cs,med,25,10,2,-0.770032337,0.181783431,48.98949461
cs1med,cs,med,25,10,3,0.453151329,0.184867626,74.41765633
cs1med,cs,med,25,10,4,1.40852597,0.194162151,85.35924043
cs1med,cs,med,25,10,5,4.163335169,0.194321763,154.910358
cs1med,cs,med,25,10,6,6.35020995,0.209697821,233.8170081
cs1med,cs,med,25,10,7,9.401495765,0.215816007,305.1731513
cs1med,cs,med,25,10,8,12.17437075,0.229794176,480.0694506
cs1med,cs,med,25,10,9,13.66029719,0.233186552,662.035474
cs1med,cs,med,25,10,10,14.46459811,0.23869942,851.6999491
cs1med,cs,med,25,10,11,12.91934163,0.241536681,1059.251167
cs1med,cs,med,25,10,12,14.06441836,0.242795112,1440.134287
cs1med,cs,med,25,10,13,14.16981427,0.241684793,1827.911783
csw2med,cs,med,25,10,1,-2.771710215,0.268191369,22.13351203
csw2med,cs,med,25,10,2,-1.013121199,0.251188827,49.36554847
csw2med,cs,med,25,10,3,1.288768397,0.251799272,70.98578054
csw2med,cs,med,25,10,4,1.585705637,0.252066115,85.22448651
csw2med,cs,med,25,10,5,5.138373442,0.258322833,156.1884246
csw2med,cs,med,25,10,6,8.138949603,0.257995268,229.272941
csw2med,cs,med,25,10,7,10.46856901,0.262730299,309.9171766
csw2med,cs,med,25,10,8,14.7298619,0.273055756,475.1162707
csw2med,cs,med,25,10,9,16.64920034,0.272758259,654.3661178
csw2med,cs,med,25,10,10,16.51524808,0.279448915,852.0761805
csw2med,cs,med,25,10,11,17.1757693,0.27121567,1038.362465
csw2med,cs,med,25,10,12,17.09745586,0.276495996,1429.106222
pahigh,pa,high,25,10,1,-2.276420195,0.281908054,23.53093829
pahigh,pa,high,25,10,2,-0.424737253,0.30503578,44.25592864
pahigh,pa,high,25,10,3,1.422728469,0.324671439,68.34748557
pahigh,pa,high,25,10,4,2.51144368,0.337637013,81.37041026
pahigh,pa,high,25,10,5,4.932452001,0.355431724,114.9703574
pahigh,pa,high,25,10,6,7.164644677,0.359001562,150.2232672
pahigh,pa,high,25,10,7,9.114237813,0.35696203,187.021705
pahigh,pa,high,25,10,8,11.09522199,0.350351879,222.6644292
pahigh,pa,high,25,10,9,14.18206982,0.338891527,297.7557043
pahigh,pa,high,25,10,10,18.34609385,0.310445137,455.7454345
pahigh,pa,high,25,10,11,20.11937381,0.276920555,623.7065651
pahigh,pa,high,25,10,12,20.84144168,0.25517063,798.6128285
pahigh,pa,high,25,10,13,21.17018125,0.241224718,981.9751181
pahigh,pa,high,25,10,14,21.28387603,0.232203867,1362.447994
pahigh,pa,high,25,10,15,21.61536356,0.224080013,1740.960565
pa5chigh,pa,high,25,10,1,-2.381763892,0.337643394,17.11872107
pa5chigh,pa,high,25,10,2,-0.324051606,0.358742465,42.70805062
pa5chigh,pa,high,25,10,3,1.671601308,0.383507655,69.21049563
pa5chigh,pa,high,25,10,4,2.994655628,0.402523672,81.31666631
pa5chigh,pa,high,25,10,5,5.634490749,0.413806665,117.7545219
pa5chigh,pa,high,25,10,6,8.169614422,0.421062053,153.0336985
pa5chigh,pa,high,25,10,7,10.58574551,0.425145957,190.2139368
pa5chigh,pa,high,25,10,8,12.21782433,0.426347718,229.4323245
pa5chigh,pa,high,25,10,9,14.75434101,0.420478936,312.0797167
pa5chigh,pa,high,25,10,10,18.30554806,0.367609589,474.6405041
pa5chigh,pa,high,25,10,11,19.47263027,0.302981423,639.4961712
pa5chigh,pa,high,25,10,12,20.4932264,0.275288741,812.7627876
pa5chigh,pa,high,25,10,13,21.18648069,0.256265415,989.4306629
pa5chigh,pa,high,25,10,14,22.13951079,0.237415889,1354.755417
pa5chigh,pa,high,25,10,15,22.07089454,0.220986519,1725.843036
pa6bhigh,pa,high,25,10,1,-2.183061897,0.294142152,17.78991435
pa6bhigh,pa,high,25,10,2,-0.38915467,0.318115452,43.12885151
pa6bhigh,pa,high,25,10,3,1.475483893,0.327482957,69.96763784
pa6bhigh,pa,high,25,10,4,2.380235208,0.339640244,83.1127285
pa6bhigh,pa,high,25,10,5,4.975935756,0.348105439,115.9375041
pa6bhigh,pa,high,25,10,6,7.435915867,0.34735605,149.4000243
pa6bhigh,pa,high,25,10,7,9.088965037,0.322861193,184.2868092
pa6bhigh,pa,high,25,10,8,10.82553918,0.298728631,215.3483129
pa6bhigh,pa,high,25,10,9,13.98604931,0.291858567,288.4752408
pa6bhigh,pa,high,25,10,10,17.90781171,0.240323022,430.1047606
pa6bhigh,pa,high,25,10,11,20.20433867,0.220499668,588.3293081
pa6bhigh,pa,high,25,10,12,21.55675631,0.215372433,763.1782931
pa6bhigh,pa,high,25,10,13,22.32387875,0.209758902,943.2678074
pa6bhigh,pa,high,25,10,14,22.68322487,0.200026561,1315.477949
pa6bhigh,pa,high,25,10,15,23.29753768,0.187400382,1679.684094
pa15chigh,pa,high,25,10,1,-2.37231811,0.295807473,19.00329103
pa15chigh,pa,high,25,10,2,-0.603147076,0.327038017,44.26539749
pa15chigh,pa,high,25,10,3,1.475534666,0.35499667,69.705951
pa15chigh,pa,high,25,10,4,2.462239141,0.372215009,83.66272575
pa15chigh,pa,high,25,10,5,4.913321839,0.38458346,118.8062713
pa15chigh,pa,high,25,10,6,7.230342163,0.393258625,154.6169128
pa15chigh,pa,high,25,10,7,9.259926198,0.39692713,192.4745282
pa15chigh,pa,high,25,10,8,11.20817385,0.391469955,228.3972972
pa15chigh,pa,high,25,10,9,13.99376973,0.347708567,301.4269455
pa15chigh,pa,high,25,10,10,17.77371339,0.266160311,441.9485651
pa15chigh,pa,high,25,10,11,20.07272165,0.243214015,603.2608391
pa15chigh,pa,high,25,10,12,21.56458179,0.237610587,778.2544852
pa15chigh,pa,high,25,10,13,22.19878878,0.234556701,962.8484549
pa15chigh,pa,high,25,10,14,22.55509671,0.22854586,1340.351593
pa15chigh,pa,high,25,10,15,22.84100218,0.223105006,1718.004339
pa5chigh,pa,high,25,10,1,-1.580586813,0.115542432,28.75181681
pa5chigh,pa,high,25,10,2,0.011761226,0.127065735,40.48908419
pa5chigh,pa,high,25,10,3,1.714436428,0.135500659,56.38704628
pa5chigh,pa,high,25,10,4,2.451315269,0.144608386,66.08552872
pa5chigh,pa,high,25,10,5,6.488418817,0.150688242,115.3538602
pa5chigh,pa,high,25,10,6,9.681042448,0.148068701,171.4222946
pa5chigh,pa,high,25,10,7,13.66250653,0.127999296,200.4749606
pa5chigh,pa,high,25,10,8,16.1904115,0.105613773,313.3663569
pa5chigh,pa,high,25,10,9,17.24920908,0.085013476,423.1921458
pa5chigh,pa,high,25,10,10,19.61636908,0.073975439,518.7432435
pa5chigh,pa,high,25,10,11,20.02546799,0.068794421,670.6326721
pa5chigh,pa,high,25,10,12,21.24821401,0.060172158,955.9966757
pa5chigh,pa,high,25,10,13,21.33165547,0.055455235,1287.136571
pa14clow,pa,low,25,10,1,-0.92540762,0.173365288,13.05135003
pa14clow,pa,low,25,10,2,-0.299996371,0.20435577,42.86822615
pa14clow,pa,low,25,10,3,0.473669333,0.230028646,75.13941014
pa14clow,pa,low,25,10,4,1.111174396,0.249171174,89.09288902
pa14clow,pa,low,25,10,5,2.22146479,0.264784813,130.0009092
pa14clow,pa,low,25,10,6,3.420200399,0.273421913,170.2315102
pa14clow,pa,low,25,10,7,4.731830419,0.280313403,210.9576472
pa14clow,pa,low,25,10,8,5.588645967,0.288821157,254.1672263
pa14clow,pa,low,25,10,9,7.597222776,0.295231572,337.5808771
pa14clow,pa,low,25,10,10,10.50633573,0.299498295,512.5540339
pa14clow,pa,low,25,10,11,12.11253532,0.300049915,695.3053853
pa14clow,pa,low,25,10,12,13.51229405,0.298124875,880.201958
pa14clow,pa,low,25,10,13,12.5148202,0.296478756,1080.369642
pa14clow,pa,low,25,10,14,12.49150418,0.293697251,1469.021981
pa14clow,pa,low,25,10,15,14.15493779,0.293828958,1844.967906
pa5alow,pa,low,25,10,1,-1.652815681,0.219573155,20.57924016
pa5alow,pa,low,25,10,2,-0.287631568,0.223322743,43.78662766
pa5alow,pa,low,25,10,3,0.890307154,0.229467073,70.90626078
pa5alow,pa,low,25,10,4,1.412719168,0.234051915,85.16570212
pa5alow,pa,low,25,10,5,2.724086823,0.240294338,122.1668233
pa5alow,pa,low,25,10,6,4.311009191,0.241960325,157.3327931
pa5alow,pa,low,25,10,7,5.528678095,0.246537906,196.1364702
pa5alow,pa,low,25,10,8,6.955029481,0.248575096,232.0074841
pa5alow,pa,low,25,10,9,9.235659834,0.24713861,308.7979804
pa5alow,pa,low,25,10,10,13.52717653,0.242707789,465.4300052
pa5alow,pa,low,25,10,11,16.48576386,0.239060614,631.0978916
pa5alow,pa,low,25,10,12,17.87215647,0.233781118,808.1656221
pa5alow,pa,low,25,10,13,18.98166423,0.23199638,989.805393
pa5alow,pa,low,25,10,14,19.44794694,0.230504256,1368.699834
pa5alow,pa,low,25,10,15,19.39606204,0.227535879,1751.739321
pa15alow,pa,low,25,10,1,-2.051512037,0.273092237,21.57852033
pa15alow,pa,low,25,10,2,-0.496719863,0.30282026,43.22420381
pa15alow,pa,low,25,10,3,1.164334047,0.34498716,70.58588616
pa15alow,pa,low,25,10,4,2.14368643,0.369949046,85.1688126
pa15alow,pa,low,25,10,5,4.289846047,0.386689352,122.5219964
pa15alow,pa,low,25,10,6,6.558751729,0.400448213,158.8329788
pa15alow,pa,low,25,10,7,8.557938331,0.407974203,197.1905137
pa15alow,pa,low,25,10,8,10.41013676,0.422404158,237.2890455
pa15alow,pa,low,25,10,9,13.4441773,0.424640099,318.0588569
pa15alow,pa,low,25,10,10,18.08638263,0.405321076,482.9779453
pa15alow,pa,low,25,10,11,20.57671946,0.379383524,655.4681909
pa15alow,pa,low,25,10,12,21.79716866,0.346173197,830.6846027
pa15alow,pa,low,25,10,13,22.57956472,0.336241505,1028.065351
pa15alow,pa,low,25,10,14,23.79961198,0.328734239,1408.53313
pa15alow,pa,low,25,10,15,23.36732105,0.320326175,1795.990247
pa7blow,pa,low,25,10,1,-1.751443769,0.219840633,21.17161687
pa7blow,pa,low,25,10,2,-0.423142627,0.261967128,42.57359045
pa7blow,pa,low,25,10,3,1.047439738,0.287004591,71.51908397
pa7blow,pa,low,25,10,4,1.432850889,0.299967419,88.05372584
pa7blow,pa,low,25,10,5,3.455725217,0.310956168,125.3580943
pa7blow,pa,low,25,10,6,5.219525328,0.318656662,162.0617898
pa7blow,pa,low,25,10,7,6.875494491,0.324450652,200.1000886
pa7blow,pa,low,25,10,8,8.386401613,0.328390558,239.2420195
pa7blow,pa,low,25,10,9,11.55223636,0.326014928,316.6883286
pa7blow,pa,low,25,10,10,15.09380248,0.313574627,485.3434637
pa7blow,pa,low,25,10,11,16.93228676,0.29239736,661.3734403
pa7blow,pa,low,25,10,12,17.78291322,0.274108514,842.2809866
pa7blow,pa,low,25,10,13,17.50550123,0.259813141,1032.400721
pa7blow,pa,low,25,10,14,17.80528784,0.245792106,1412.040284
pa7blow,pa,low,25,10,15,17.32541773,0.23758814,1798.943242
pa6alow,pa,low,25,10,1,-1.475489003,0.07137204,35.6209924
pa6alow,pa,low,25,10,2,-0.313340245,0.097598409,46.37452486
pa6alow,pa,low,25,10,3,0.804599419,0.131804982,67.88961822
