STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080101,6.6,0,-7.2,7.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080102,3,-5.6,-14.4,5.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080103,0,-7.2,-18.9,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080104,0,0,-8.3,5.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080105,1.8,3.9,0,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080106,0.8,15.6,3.3,5.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080107,36.1,18.3,11.1,6.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080108,45.7,14.4,2.8,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080109,0.8,3.9,0.6,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080110,8.1,7.2,0.6,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080111,0,5.6,0,6.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080112,0,4.4,-2.8,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080113,3.6,3.3,-1.1,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080114,0.8,-1.1,-5.6,5.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080115,0,-3.9,-9.4,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080116,0,1.7,-8.3,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080117,0.5,1.7,-8.9,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080118,0.3,-1.7,-11.1,7.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080119,0.3,-7.8,-17.2,6.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080120,0,-12.2,-19.4,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080121,0.3,-2.2,-14.4,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080122,1.8,-1.1,-12.8,7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080123,1.3,-8.3,-15,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080124,2,-7.8,-19.4,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080125,0.8,-7.2,-21.7,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080126,0.8,-0.6,-7.2,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080127,0,-1.1,-9.4,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080128,2,6.7,-6.7,6.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080129,15.7,10.6,-12.2,7.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080130,0,-11.1,-17.2,7.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080131,2.8,-4.4,-13.9,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080201,8.1,-0.6,-6.1,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080202,0,0,-4.4,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080203,3,-0.6,-1.7,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080204,3.6,9.4,-0.6,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080205,19.6,7.8,1.1,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080206,12.2,1.7,-1.7,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080207,0,-1.1,-3.9,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080208,0.5,2.8,-2.8,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080209,4.6,1.7,-2.2,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080210,0,-2.2,-16.7,9.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080211,0.8,-10.6,-17.2,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080212,2.3,-7.8,-14.4,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080213,1,-3.9,-12.2,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080214,0,1.1,-11.7,5.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080215,0,1.1,-13.3,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080216,0,-0.6,-13.9,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080217,15.2,10,-1.1,7.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080218,0,0,-12.8,7.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080219,0,-8.9,-13.9,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080220,1,-5.6,-11.7,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080221,0,-4.4,-13.3,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080222,0,-0.6,-6.7,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080223,0,-1.1,-11.7,0.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080224,0,1.7,-10,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080225,4.6,0.6,-2.2,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080226,5.3,-0.6,-8.3,7.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080227,2,-5,-13.3,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080228,0.5,-3.9,-11.7,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080229,1.8,3.3,-6.1,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080301,0,0.6,-4.4,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080302,0,12.2,-1.1,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080303,7.4,12.8,-2.2,6.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080304,0.8,0,-5,4.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080305,0,2.8,-9.4,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080306,0,0,-3.9,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080307,0,-1.1,-6.1,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080308,0,-2.8,-10.6,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080309,0,1.1,-8.9,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080310,0,3.9,-6.1,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080311,0,6.1,-6.7,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080312,0,8.9,-5,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080313,0,13.9,1.7,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080314,0,13.9,0,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080315,0,7.2,-2.2,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080316,0,5,-6.1,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080317,4.3,2.8,-2.2,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080318,3.6,10.6,1.7,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080319,1.3,4.4,-2.2,5.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080320,0,6.1,-5,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080321,7.6,0,-1.7,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080322,1.8,3.3,-5.6,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080323,0,3.3,-6.1,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080324,0,4.4,-6.7,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080325,0,12.8,1.1,8.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080326,0,10.6,-2.2,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080327,20.3,6.1,0,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080328,0,2.8,-4.4,5.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080329,0,7.8,-6.1,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080330,0.8,9.4,0,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080331,15.7,15,8.9,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080401,1.8,15,-3.3,6.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080402,0,9.4,-5.6,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080403,4.3,14.4,0,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080404,0.8,8.9,0.6,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080405,0,16.7,0.6,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080406,0,18.3,3.3,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080407,0,18.3,3.3,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080408,3,18.9,3.9,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080409,2.3,17.8,2.8,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080410,26.4,8.3,1.7,6.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080411,0,22.8,6.1,7.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080412,6.1,6.1,1.7,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080413,0.5,5.6,-1.1,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080414,0,10,-3.9,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080415,0,14.4,-3.9,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080416,0,21.7,7.2,7.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080417,0,23.9,11.1,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080418,0,24.4,12.2,4.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080419,1.5,19.4,8.9,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080420,0,20,7.2,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080421,0,22.2,11.7,3.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080422,0,23.9,11.7,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080423,0,25,12.2,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080424,3,22.8,13.3,7.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080425,2.8,28.3,13.9,7.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080426,0,17.8,5.6,6.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080427,0,12.2,2.8,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080428,11.2,11.1,-0.6,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080429,0,7.8,-1.1,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080430,0,15,-2.8,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080501,0.3,23.9,8.3,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080502,3.3,21.7,14.4,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080503,0.8,16.1,4.4,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080504,0,18.9,0.6,1.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080505,0,23.3,7.8,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080506,0,26.7,8.3,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080507,13.5,20.6,11.7,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080508,0,15,8.3,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080509,0,16.7,5.6,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080510,0,18.9,3.9,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080511,21.1,14.4,6.7,7.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080512,0,12.8,4.4,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080513,1.5,22.2,5,5.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080514,2,15,4.4,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080515,0,15.6,2.2,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080516,0,20.6,5,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080517,12.7,20.6,10,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080518,3.3,12.8,6.7,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080519,0,15,2.8,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080520,0,16.1,7.2,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080521,0,15.6,6.1,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080522,0,14.4,4.4,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080523,0,19.4,6.7,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080524,0,22.2,4.4,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080525,0,25,7.8,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080526,0,27.8,16.7,4.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080527,0,21.7,7.8,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080528,0,20,5,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080529,0,22.2,3.9,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080530,8.6,25.6,14.4,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080531,0,25,14.4,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080601,0,23.3,9.4,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080602,0,28.9,12.2,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080603,6.4,23.3,17.2,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080604,0.8,27.2,18.9,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080605,0.8,30.6,19.4,6.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080606,5.8,31.7,22.2,8.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080607,0,28.3,21.7,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080608,31,32.2,20.6,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080609,0,27.8,18.9,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080610,3.3,26.1,16.7,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080611,0,30,16.7,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080612,0,31.7,21.1,5.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080613,3.6,28.3,19.4,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080614,0,28.3,13.9,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080615,3.6,29.4,15.6,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080616,0,21.7,13.3,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080617,0,22.2,10.6,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080618,0,21.7,10.6,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080619,0,25,9.4,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080620,0,28.3,11.1,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080621,0,27.2,15.6,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080622,1.8,23.9,12.8,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080623,0,21.7,11.1,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080624,0,26.1,8.9,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080625,3.6,25,18.3,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080626,0,30.6,19.4,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080627,0,28.9,20.6,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080628,5.8,28.3,17.2,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080629,5.8,24.4,15,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080630,0,23.9,10,5.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080701,0,27.8,8.9,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080702,16.8,31.1,16.7,5.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080703,2.3,24.4,14.4,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080704,0,25,13.3,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080705,0,27.2,11.1,1.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080706,0.8,29.4,13.3,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080707,0,29.4,20,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080708,7.1,28.9,22.2,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080709,0,25.6,17.2,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080710,3.3,29.4,17.2,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080711,0,31.1,16.1,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080712,8.4,28.3,20,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080713,0,26.1,15,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080714,0,26.7,14.4,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080715,0,32.8,16.7,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080716,0,32.2,21.1,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080717,0,32.8,21.1,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080718,0,32.2,20,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080719,15.2,26.1,20,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080720,5.1,27.8,20,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080721,1.5,27.8,18.9,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080722,0,25,17.2,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080723,0,26.1,14.4,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080724,0,27.2,13.9,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080725,0,27.8,14.4,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080726,0,27.8,16.1,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080727,0,28.9,14.4,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080728,0,30.6,17.8,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080729,0,32.2,16.7,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080730,0,30.6,21.1,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080731,0,31.1,19.4,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080801,0,31.1,20,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080802,0,27.2,17.2,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080803,0,30,14.4,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080804,12.2,27.2,19.4,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080805,3.8,27.8,20,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080806,0,28.3,17.8,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080807,0,25.6,16.1,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080808,0,25,13.9,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080809,0,26.1,13.3,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080810,0,23.3,10,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080811,0,24.4,11.1,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080812,0,26.1,10.6,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080813,0,23.9,15,1.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080814,0,27.8,14.4,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080815,0,26.7,11.7,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080816,0,27.2,11.1,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080817,0,28.9,14.4,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080818,0,29.4,17.2,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080819,5.3,28.9,15,1.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080820,0,28.9,16.1,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080821,0,31.1,16.1,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080822,8.1,26.7,20.6,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080823,1.8,31.7,21.1,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080824,0,25.6,14.4,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080825,0,25.6,12.2,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080826,0,27.8,11.7,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080827,0,28.9,13.9,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080828,0,26.7,16.7,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080829,17,28.3,15,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080830,0,29.4,12.2,0.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080831,0,31.7,13.9,1.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080901,0,31.7,15,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080902,0,33.3,16.1,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080903,0,27.2,19.4,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080904,36.6,20.6,18.3,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080905,4.8,21.7,12.8,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080906,0,23.3,9.4,1.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080907,4.1,22.8,14.4,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080908,23.6,21.7,12.2,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080909,1,18.9,8.9,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080910,0,22.2,6.7,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080911,0.3,25.6,10.6,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080912,5.8,22.2,20.6,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080913,167.1,28.3,20,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080914,103.4,22.8,15.6,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080915,0.8,18.9,12.8,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080916,0,21.1,11.1,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080917,0,26.7,11.7,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080918,0,23.3,12.8,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080919,0,25,11.7,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080920,0,26.7,11.7,0.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080921,0,27.2,12.2,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080922,0,26.7,15,3.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080923,0,27.8,12.8,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080924,0,28.3,15.6,1.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080925,0,28.3,13.9,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080926,0,26.1,11.1,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080927,0,25.6,8.3,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080928,0,23.3,11.7,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080929,5.1,21.7,11.7,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20080930,1,16.1,10,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081001,2.5,15,7.8,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081002,0,14.4,6.7,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081003,0.3,15,3.9,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081004,0,15.6,1.1,1.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081005,1,17.8,2.8,1.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081006,0.3,21.1,11.7,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081007,5.8,20,10,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081008,3.8,17.2,9.4,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081009,0,20,6.1,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081010,0,22.2,3.9,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081011,0,26.7,9.4,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081012,0,28.9,11.7,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081013,0,28.3,14.4,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081014,0,21.7,10.6,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081015,16.8,18.3,11.7,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081016,0,15,5,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081017,0.5,13.9,3.9,1.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081018,0,15.6,5,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081019,0,15.6,5,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20081020,2.3,18.3,5,3.9
